Training Confusion Matrix
"Each column is predicted class, each row is actual class"
8702.0,0.0,76.0,140.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,47.0,260.0,0.0
4575.0,0.0,52459.0,20281.0,58561.0,0.0,0.0,51.0,450.0,0.0,3.0,0.0,0.0,5.0,17.0,0.0
97832.0,0.0,382184.0,188271.0,324436.0,4.0,19718.0,59.0,1621.0,0.0,1290.0,934.0,574.0,25724.0,6030.0,0.0
335513.0,0.0,236645.0,559940.0,310220.0,88.0,6629.0,388.0,18430.0,2.0,16696.0,13421.0,242.0,12891.0,25212.0,106.0
476792.0,0.0,41172.0,550189.0,251567.0,4372.0,17956.0,379.0,17801.0,4.0,30253.0,43625.0,833.0,50375.0,220100.0,10698.0
318762.0,0.0,9799.0,381240.0,158213.0,15566.0,15856.0,481.0,17997.0,9.0,34606.0,52525.0,1052.0,42369.0,152121.0,13137.0
218516.0,0.0,1093.0,211571.0,105691.0,4169.0,7299.0,612.0,24740.0,6.0,28597.0,42255.0,405.0,26555.0,177740.0,4989.0
99085.0,0.0,110.0,107080.0,79334.0,807.0,2398.0,285.0,16849.0,0.0,14658.0,24386.0,487.0,13605.0,64550.0,367.0
42561.0,0.0,2.0,62571.0,41535.0,111.0,826.0,120.0,7875.0,0.0,6373.0,14261.0,403.0,4291.0,31688.0,0.0
15842.0,0.0,0.0,33199.0,20704.0,14.0,400.0,40.0,3710.0,0.0,2139.0,9722.0,456.0,1561.0,28819.0,0.0
6864.0,0.0,1.0,15438.0,8159.0,21.0,213.0,67.0,1562.0,0.0,759.0,4955.0,154.0,385.0,12987.0,0.0
3829.0,0.0,1.0,4011.0,2824.0,39.0,85.0,28.0,592.0,0.0,217.0,3214.0,4.0,187.0,10422.0,0.0
1297.0,0.0,4.0,2328.0,392.0,19.0,13.0,0.0,121.0,0.0,60.0,1047.0,0.0,25.0,3071.0,0.0
335.0,0.0,15.0,1478.0,145.0,0.0,0.0,0.0,11.0,0.0,2.0,266.0,0.0,23.0,2115.0,0.0
82.0,0.0,2.0,282.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,646.0,0.0
166.0,0.0,140.0,205.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,11.0,153.0,0.0

Precision for each class. Each row is one class
0.005336184985935688
0.0
0.5280950665473938
0.2618715465068817
0.18469339609146118
0.617453396320343
0.10223548114299774
0.11354582011699677
0.070464126765728
0.0
0.0055951583199203014
0.015251092612743378
0.0
0.00012916921696159989
0.0008777996990829706
0.0

Recall for each class. Each row is one class
0.9245643615722656
0.0
0.36444395780563354
0.36444389820098877
0.14659090340137482
0.012824896723031998
0.008544457145035267
0.0006721682148054242
0.03703843057155609
0.0
0.014719286002218723
0.12627194821834564
0.0
0.005239179823547602
0.5975947976112366
0.0

F1 score for each class. Each row is one class
0.010611127130687237
0.0
0.4312664270401001
0.3047585189342499
0.16345098614692688
0.025127870962023735
0.015770845115184784
0.0013364249607548118
0.048554759472608566
0.0
0.008108191192150116
0.027215145528316498
0.0
0.0002521220303606242
0.0017530244076624513
0.0






Testing Confusion Matrix
"Each column is predicted class, each row is actual class"
2185.0,0.0,8.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11.0,61.0,0.0
1101.0,0.0,13093.0,4918.0,14511.0,0.0,0.0,10.0,99.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
24344.0,0.0,95245.0,46825.0,81191.0,0.0,4896.0,22.0,396.0,0.0,323.0,252.0,148.0,6661.0,1448.0,0.0
