Training Confusion Matrix
"Each column is predicted class, each row is actual class"
9209.0,27.0,41.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
83622.0,52425.0,7.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
638162.0,226246.0,155412.0,27794.0,0.0,0.0,0.0,0.0,32.0,0.0,21.0,72.0,0.0,0.0,36.0,0.0
917395.0,152299.0,84554.0,362488.0,0.0,0.0,0.0,0.0,470.0,0.0,453.0,9298.0,0.0,0.0,10064.0,0.0
1201477.0,26496.0,14673.0,347094.0,0.0,0.0,0.0,0.0,551.0,0.0,710.0,22844.0,0.0,0.0,101126.0,0.0
865313.0,8296.0,1433.0,250126.0,0.0,0.0,0.0,0.0,520.0,0.0,796.0,25659.0,0.0,0.0,62011.0,0.0
627015.0,1070.0,22.0,143425.0,0.0,0.0,0.0,0.0,533.0,0.0,912.0,27072.0,0.0,0.0,55688.0,0.0
305441.0,110.0,4.0,64594.0,0.0,0.0,0.0,0.0,322.0,0.0,520.0,15180.0,0.0,0.0,37640.0,0.0
147742.0,3.0,0.0,33581.0,0.0,0.0,0.0,0.0,174.0,0.0,231.0,11703.0,0.0,0.0,18783.0,0.0
64056.0,0.0,0.0,26259.0,0.0,0.0,0.0,0.0,126.0,0.0,87.0,8461.0,0.0,0.0,17767.0,0.0
26605.0,1.0,0.0,12434.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,4527.0,0.0,0.0,8030.0,0.0
11913.0,1.0,0.0,2531.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2895.0,0.0,0.0,8256.0,0.0
3360.0,0.0,2.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1026.0,0.0,0.0,2653.0,0.0
909.0,12.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,2013.0,0.0
183.0,4.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,632.0,0.0
496.0,75.0,53.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0

Precision for each class. Each row is one class
0.0018782769329845905
0.11224348098039627
0.6066018342971802
0.28465527296066284
0.0
0.0
0.0
0.0
0.06290672719478607
0.0
0.004262120462954044
0.022439947351813316
0.0
0.0
0.0019456869922578335
0.0

Recall for each class. Each row is one class
0.9799936413764954
0.38516074419021606
0.14832574129104614
0.23583802580833435
0.0
0.0
0.0
0.0
0.0008199154399335384
0.0
0.0003098253218922764
0.11304619163274765
0.0
0.0
0.5735027194023132
0.0

F1 score for each class. Each row is one class
0.003749367780983448
0.1738295704126358
0.23836635053157806
0.2579573690891266
0.0
0.0
0.0
0.0
0.0016187324654310942
0.0
0.0005776577745564282
0.03744664043188095
0.0
0.0
0.003878216724842787
0.0






Testing Confusion Matrix
"Each column is predicted class, each row is actual class"
2338.0,3.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
20885.0,13119.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
159923.0,57154.0,38614.0,6927.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,12.0,0.0,0.0,10.0,0.0
229526.0,38012.0,21295.0,90475.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,2247.0,0.0,0.0,2615.0,0.0
300679.0,6702.0,3577.0,87166.0,0.0,0.0,0.0,0.0,141.0,0.0,150.0,5641.0,0.0,0.0,25199.0,0.0
215897.0,2104.0,329.0,62111.0,0.0,0.0,0.0,0.0,129.0,0.0,179.0,6276.0,0.0,0.0,15654.0,0.0
156020.0,274.0,5.0,35440.0,0.0,0.0,0.0,0.0,148.0,0.0,253.0,6741.0,0.0,0.0,13907.0,0.0
76590.0,30.0,0.0,16142.0,0.0,0.0,0.0,0.0,92.0,0.0,127.0,3830.0,0.0,0.0,9535.0,0.0
37157.0,1.0,0.0,8569.0,0.0,0.0,0.0,0.0,49.0,0.0,76.0,2916.0,0.0,0.0,4843.0,0.0
16060.0,0.0,0.0,6417.0,0.0,0.0,0.0,0.0,30.0,0.0,25.0,2156.0,0.0,0.0,4351.0,0.0
6651.0,1.0,0.0,3060.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1068.0,0.0,0.0,2086.0,0.0
2939.0,1.0,0.0,633.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,737.0,0.0,0.0,2019.0,0.0
836.0,2.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,651.0,0.0
245.0,6.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,485.0,0.0
43.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,140.0,0.0
111.0,13.0,19.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0

Precision for each class. Each row is one class
0.0019071702845394611
0.11172523349523544
0.6047327518463135
0.28477317094802856
0.0
0.0
0.0
0.0
0.06891702115535736
0.0
0.0010683761211112142
0.023073069751262665
0.0
0.0
0.0017175175016745925
0.0

Recall for each class. Each row is one class
0.9811162352561951
0.3855467736721039
0.1470152586698532
0.2353680282831192
0.0
0.0
0.0
0.0
0.0009139915346167982
0.0
7.770007505314425e-05
0.11641130596399307
0.0
0.0
0.5511810779571533
0.0

F1 score for each class. Each row is one class
0.0038069402799010277
0.17324644327163696
0.23652856051921844
0.25772425532341003
0.0
0.0
0.0
0.0
0.0018040570430457592
0.0
0.0001448632829124108
0.038512784987688065
0.0
0.0
0.003424364607781172
0.0

